t,x,y,z,intensity,jd,dt,id,seg_pos,track_pos,seg.D_msd,seg.D_msd_intercept,seg.D_msd_std_err,seg.D_msd_r,seg.mjd,seg.mjd_std_err,seg.mjd_n,seg.msd,seg.msd_std_err,seg.msd_n,seg.motion,seg.t_start,seg.lifetime,seg.id,seg.loc_count,seg.track_pos,track.noise,track.t_start,track.lifetime,track.id,track.loc_count,track.seg_count
506,12388.66699,14330.72168,-352.7575684,1096.997437,209.8840538,1,505,0,0,0.2753207252,0,0,0,209.8840538,0,1,44051.31603,0,1,diffusion,506,1,213,2,0,0,506,1,213,2,1
507,12598.19434,14342.95313,-301.0782471,894.0440674,0,0,506,1,0,0.2753207252,0,0,0,209.8840538,0,1,44051.31603,0,1,diffusion,506,1,213,2,0,0,506,1,213,2,1
508,12549.74805,14528.67969,950.8609619,2875.203613,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,none,508,0,214,1,0,0,508,0,214,1,1
509,12498.9209,14282.33789,-274.7224121,1164.871094,10.67544474,1,508,0,0,0.000712282002,0,0,0,10.67544474,0,1,113.9651203,0,1,immobile,509,1,215,2,0,0,509,1,215,2,1
510,12488.25,14282.02637,-267.756958,788.6241455,0,0,509,1,0,0.000712282002,0,0,0,10.67544474,0,1,113.9651203,0,1,immobile,509,1,215,2,0,0,509,1,215,2,1
510,12485.31445,14279.53125,-285.4306641,959.2737427,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,none,510,0,542,1,0,0,510,0,541,1,1
512,12539.04883,14148.69141,-69.12939453,553.4703979,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,none,512,0,216,1,0,0,512,0,216,1,1
515,12571.14355,14215.05371,-124.0280762,538.9703369,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,none,515,0,217,1,0,0,515,0,217,1,1
518,12638.22266,14054.71289,-456.0106506,997.2260742,268.6458916,1,513,0,0,0.4510663443,0,0,0,268.6458916,0,1,72170.61509,0,1,diffusion,518,1,218,2,0,0,518,1,218,2,1
519,12378.69238,14124.10059,10.29370117,612.5626831,0,0,514,1,0,0.4510663443,0,0,0,268.6458916,0,1,72170.61509,0,1,diffusion,518,1,218,2,0,0,518,1,218,2,1
524,12537.72559,14197.88184,-161.9730225,647.3120728,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,none,524,0,219,1,0,0,524,0,219,1,1
531,12428.04688,14039.22266,-386.6490479,908.1861572,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,none,531,0,220,1,0,0,531,0,220,1,1
537,12288.875,13678.80078,-445.0923767,748.8850098,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,none,537,0,221,1,0,0,537,0,221,1,1
556,12340.37109,14065.83789,-556.0697021,1147.333008,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,none,556,0,222,1,0,0,556,0,222,1,1
561,12377.14258,14118.20117,-552.8624268,1433.819458,238.8082947,1,519,0,0,0.3564337602,0,0,0,238.8082947,0,1,57029.40163,0,1,diffusion,561,1,223,2,0,0,561,1,223,2,1
562,12528.08203,14303.25977,-164.3503418,615.8322754,0,0,520,1,0,0.3564337602,0,0,0,238.8082947,0,1,57029.40163,0,1,diffusion,561,1,223,2,0,0,561,1,223,2,1
566,12566.02148,14320.76172,-352.0515137,728.1726074,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,none,566,0,224,1,0,0,566,0,224,1,1
582,12586.51855,14271.47949,-116.9915771,438.8668823,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,none,582,0,225,1,0,0,582,0,225,1,1
585,12280.60352,14146.75195,-60.62854004,552.0443115,300.0230157,1,523,0,0,0.5625863122,0,0,0,300.0230157,0,1,90013.80995,0,1,diffusion,585,1,226,2,0,0,585,1,226,2,1
586,12487.16699,14364.3418,-150.6091309,627.7904663,0,0,524,1,0,0.5625863122,0,0,0,300.0230157,0,1,90013.80995,0,1,diffusion,585,1,226,2,0,0,585,1,226,2,1
589,12679.30859,14436.07422,-101.5126953,539.649353,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,none,589,0,227,1,0,0,589,0,227,1,1
603,12407.98242,14217.7334,-275.8261719,696.7095337,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,none,603,0,228,1,0,0,603,0,228,1,1
604,12499.24707,8564.353516,-170.4633789,458.6262817,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,none,604,0,229,1,0,0,604,0,229,1,1
607,12663.58887,14339.58594,-189.8051758,439.3141479,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,none,607,0,230,1,0,0,607,0,230,1,1
610,12328.48242,14093.8623,-358.4232178,868.6118774,0,0,529,0,0,0,0,0,0,0,0,0,0,0,0,none,610,0,231,1,0,0,610,0,231,1,1
617,12333.24316,14307.96777,-407.5944824,877.6893921,221.6093062,1,530,0,0,0.1073609399,0.045270377,0.08664112176,0.5893381903,215.5584628,63.77060233,3,54598.83032,27214.89304,3,diffusion,617,3,232,4,0,0,617,3,232,4,1
618,12504.94629,14167.86523,-332.7924805,771.4697266,102.2034909,1,531,1,0,0.1073609399,0.045270377,0.08664112176,0.5893381903,215.5584628,63.77060233,3,54598.83032,27214.89304,3,diffusion,617,3,232,4,0,0,617,3,232,4,1
619,12403.3291,14156.93359,-478.7492676,1190.823486,322.8625912,1,532,2,0,0.1073609399,0.045270377,0.08664112176,0.5893381903,215.5584628,63.77060233,3,54598.83032,27214.89304,3,diffusion,617,3,232,4,0,0,617,3,232,4,1
620,12083.76953,14202.99805,-307.190918,706.5747681,0,0,533,3,0,0.1073609399,0.045270377,0.08664112176,0.5893381903,215.5584628,63.77060233,3,54598.83032,27214.89304,3,diffusion,617,3,232,4,0,0,617,3,232,4,1
629,12324.45313,14266.44922,-303.5212402,622.3405151,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,none,629,0,233,1,0,0,629,0,233,1,1
634,12339,14046.33008,-218.6491699,504.4141541,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,none,634,0,234,1,0,0,634,0,234,1,1
641,12458.23242,14355.48828,-150.5865479,515.2723389,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,none,641,0,235,1,0,0,641,0,235,1,1
648,12470.06641,14028.80273,-345.5369873,997.1085205,55.08101988,1,537,0,0,0.1242919768,0.03639741875,0,1,193.0203813,137.9393614,2,56284.13504,53250.21628,2,diffusion,648,2,236,3,0,0,648,2,236,3,1
649,12466.46094,13973.83984,-599.0548096,1851.39624,330.9597427,1,538,1,0,0.1242919768,0.03639741875,0,1,193.0203813,137.9393614,2,56284.13504,53250.21628,2,diffusion,648,2,236,3,0,0,648,2,236,3,1
650,12507.30566,14302.26953,-305.2719727,829.0549316,0,0,539,2,0,0.1242919768,0.03639741875,0,1,193.0203813,137.9393614,2,56284.13504,53250.21628,2,diffusion,648,2,236,3,0,0,648,2,236,3,1
651,12170.69727,13180.39551,-892.987915,15085.02539,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,none,651,0,237,1,0,0,651,0,237,1,1
662,12563.45117,14136.93359,-167.25354,620.723877,298.6851067,1,541,0,0,-0.8010380746,0.3039152796,7.989600004e-030,-1,405.4116761,106.7265693,2,175749.1877,86536.39468,2,diffusion,662,2,238,3,0,0,662,2,238,3,1
663,12439.34473,13865.25293,-344.0407715,768.8826294,512.1382454,1,542,1,0,-0.8010380746,0.3039152796,7.989600004e-030,-1,405.4116761,106.7265693,2,175749.1877,86536.39468,2,diffusion,662,2,238,3,0,0,662,2,238,3,1
664,12704.19141,14303.59277,-158.282959,626.6027222,0,0,543,2,0,-0.8010380746,0.3039152796,7.989600004e-030,-1,405.4116761,106.7265693,2,175749.1877,86536.39468,2,diffusion,662,2,238,3,0,0,662,2,238,3,1
667,12559.41895,14178.00586,-427.2847595,836.7150269,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,none,667,0,239,1,0,0,667,0,239,1,1
670,12537.33984,14322.45313,914.3529053,1820.168335,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,none,670,0,240,1,0,0,670,0,240,1,1
674,12379.74805,14075.14844,-309.2548828,617.1676636,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,none,674,0,241,1,0,0,674,0,241,1,1
680,12364.84277,14015.64648,-530.3476563,882.2252197,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,none,680,0,242,1,0,0,680,0,242,1,1
686,12295.00586,13298.01758,-11.72814941,472.2151794,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,none,686,0,243,1,0,0,686,0,243,1,1
693,12527.2168,13978.96094,-69.3347168,484.521698,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,none,693,0,244,1,0,0,693,0,244,1,1
696,10935.96777,13090.72461,-44.58166504,382.4309082,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,none,696,0,245,1,0,0,696,0,245,1,1
698,12418.14063,14020.68262,-77.06176758,462.3030396,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,none,698,0,246,1,0,0,698,0,246,1,1
706,12482.5957,13807.59766,-207.6750488,459.7632446,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,none,706,0,564,1,0,1,706,0,563,1,1
710,12582.21777,14404.36133,-163.6551514,413.7640076,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,none,710,0,247,1,0,0,710,0,247,1,1
714,12350.09277,14321.4668,-310.0809326,771.7665405,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,none,714,0,248,1,0,0,714,0,248,1,1
722,12298.79395,13733.96582,-612.0043945,1594.209839,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,none,722,0,249,1,0,0,722,0,249,1,1
727,12360.67285,13218.88672,-43.44543457,440.6588135,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,none,727,0,250,1,0,0,727,0,250,1,1
727,12550.47656,14029.00391,-621.3795166,1636.187744,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,none,727,0,251,1,0,0,727,0,251,1,1
729,12336.55859,13416.57129,-368.942749,658.557373,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,none,729,0,252,1,0,0,729,0,252,1,1
738,11583.76563,13397.05566,-142.3363037,515.2502441,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,none,738,0,565,1,0,1,738,0,564,1,1
740,12389.75098,13951.26563,-449.36026,883.3482666,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,none,740,0,253,1,0,0,740,0,253,1,1
750,12762.01563,13997.76758,-742.9594727,2546.240723,437.1577356,1,561,0,0,-0.01688017176,0.1848490383,2.166671187e-030,-1,426.6591022,10.49863344,2,182148.2108,8958.675035,2,diffusion,750,2,254,3,0,0,750,2,254,3,1
751,12459.9707,14313.79883,-51.29797363,460.5493774,416.1604687,1,562,1,0,-0.01688017176,0.1848490383,2.166671187e-030,-1,426.6591022,10.49863344,2,182148.2108,8958.675035,2,diffusion,750,2,254,3,0,0,750,2,254,3,1
752,12373.77441,13947.5332,-557.7059326,1397.229126,480.0850297,1,563,0,0,-1.769643492,0.5831398601,1.015627119e-031,-1,543.9800771,63.89504738,2,299996.9013,69515.2656,2,diffusion,752,2,255,3,0,0,752,2,255,3,1
752,12346.91211,13913.29004,-514.4952393,1129.479492,0,0,564,2,0,-0.01688017176,0.1848490383,2.166671187e-030,-1,426.6591022,10.49863344,2,182148.2108,8958.675035,2,diffusion,750,2,254,3,0,0,750,2,254,3,1
753,12601.11914,14370.37598,-317.6544189,697.147644,607.8751245,1,565,1,0,-1.769643492,0.5831398601,1.015627119e-031,-1,543.9800771,63.89504738,2,299996.9013,69515.2656,2,diffusion,752,2,255,3,0,0,752,2,255,3,1
754,12336.19141,13823.26953,-285.8880615,625.5136719,0,0,566,2,0,-1.769643492,0.5831398601,1.015627119e-031,-1,543.9800771,63.89504738,2,299996.9013,69515.2656,2,diffusion,752,2,255,3,0,0,752,2,255,3,1
757,12586.71094,14265.29785,-362.2412109,843.8093872,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,none,757,0,256,1,0,0,757,0,256,1,1
759,12242.18262,14308.93457,-55.74780273,528.6331787,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,none,759,0,566,1,0,1,759,0,565,1,1
763,12500.91406,14249.23926,-426.1650391,994.586853,211.8945515,1,569,0,0,0.280620631,0,0,0,211.8945515,0,1,44899.30095,0,1,diffusion,763,1,257,2,0,0,763,1,257,2,1
764,12698.37402,14326.1084,-91.05786133,639.8803101,0,0,570,1,0,0.280620631,0,0,0,211.8945515,0,1,44899.30095,0,1,diffusion,763,1,257,2,0,0,763,1,257,2,1
766,12435.5752,14078.24805,-674.2750244,2269.130127,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,none,766,0,258,1,0,0,766,0,258,1,1
771,12699.38281,14340.24219,-426.8842773,956.0157471,408.880792,1,572,0,0,-0.4711271453,0.221999726,0,-1,381.9617071,26.91908491,2,146619.3828,20564.11925,2,diffusion,771,2,259,3,0,0,771,2,259,3,1
772,12582.68555,13948.36816,-576.3649902,1315.296021,355.0426222,1,573,1,0,-0.4711271453,0.221999726,0,-1,381.9617071,26.91908491,2,146619.3828,20564.11925,2,diffusion,771,2,259,3,0,0,771,2,259,3,1
773,12440.86426,14273.85547,-309.236084,777.3833008,0,0,574,2,0,-0.4711271453,0.221999726,0,-1,381.9617071,26.91908491,2,146619.3828,20564.11925,2,diffusion,771,2,259,3,0,0,771,2,259,3,1
779,12373.39453,14155.62891,-259.3580322,656.2478638,368.9619429,1,575,0,0,-0.2217974253,0.1235873275,0.03050201718,-0.9304807786,287.0876643,71.89471297,3,92757.02652,36289.55271,3,diffusion,779,3,260,4,0,0,779,3,260,4,1
780,12659.42578,14388.69336,-87.17321777,500.5415344,348.5175175,1,576,1,0,-0.2217974253,0.1235873275,0.03050201718,-0.9304807786,287.0876643,71.89471297,3,92757.02652,36289.55271,3,diffusion,779,3,260,4,0,0,779,3,260,4,1
781,12526.17676,14066.6543,-396.901001,807.1712036,143.7835326,1,577,2,0,-0.2217974253,0.1235873275,0.03050201718,-0.9304807786,287.0876643,71.89471297,3,92757.02652,36289.55271,3,diffusion,779,3,260,4,0,0,779,3,260,4,1
782,12541.25977,14209.64453,-187.0629883,628.366272,0,0,578,3,0,-0.2217974253,0.1235873275,0.03050201718,-0.9304807786,287.0876643,71.89471297,3,92757.02652,36289.55271,3,diffusion,779,3,260,4,0,0,779,3,260,4,1
784,12471.98047,13944.71094,-272.8747559,1101.3573,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,none,784,0,261,1,0,0,784,0,261,1,1
787,12490.27148,14041.3125,-443.1958923,924.2734375,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,none,787,0,262,1,0,0,787,0,262,1,1
789,12668.73828,14451.52832,-87.73571777,525.3301392,547.8911261,1,581,0,0,-0.2988110634,0.2116234214,1.163463923,-0.48463734,426.466938,73.15507962,3,192577.3806,61531.81073,3,diffusion,789,3,263,4,0,0,789,3,263,4,1
790,12482.73438,13936.17676,-453.3578186,1056.87561,436.4451681,1,582,1,0,-0.2988110634,0.2116234214,1.163463923,-0.48463734,426.466938,73.15507962,3,192577.3806,61531.81073,3,diffusion,789,3,263,4,0,0,789,3,263,4,1
791,12642.23535,14342.43262,-334.2738037,843.1652832,295.0645198,1,583,2,0,-0.2988110634,0.2116234214,1.163463923,-0.48463734,426.466938,73.15507962,3,192577.3806,61531.81073,3,diffusion,789,3,263,4,0,0,789,3,263,4,1
792,12418.22656,14137.37109,-317.473877,997.0762329,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,none,792,0,543,1,0,0,792,0,542,1,1
792,12423.5752,14144.31445,-269.8155518,857.217041,0,0,585,3,0,-0.2988110634,0.2116234214,1.163463923,-0.48463734,426.466938,73.15507962,3,192577.3806,61531.81073,3,diffusion,789,3,263,4,0,0,789,3,263,4,1
794,12543.81055,13902.47559,-456.6919861,1207.145752,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,none,794,0,264,1,0,0,794,0,264,1,1
798,12745.49023,14331.63574,-179.8059082,593.5544434,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,none,798,0,265,1,0,0,798,0,265,1,1
810,12747.31055,14330.83789,-90.99328613,391.2804871,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,none,810,0,266,1,0,0,810,0,266,1,1
831,12513.81348,13470.03418,-111.2509766,411.3692322,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,none,831,0,567,1,0,1,831,0,566,1,1
843,12436.68359,13943.35352,-681.9012451,1698.731201,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,none,843,0,267,1,0,0,843,0,267,1,1
860,12737.31641,14115.99707,-523.0273438,947.1455688,395.0492999,1,591,0,0,0.9753996835,0,0,0,395.0492999,0,1,156063.9494,0,1,diffusion,860,1,268,2,0,0,860,1,268,2,1
861,12421.55762,13878.59375,-325.355957,658.4638672,0,0,592,1,0,0.9753996835,0,0,0,395.0492999,0,1,156063.9494,0,1,diffusion,860,1,268,2,0,0,860,1,268,2,1
869,12623.73242,14157.97363,-492.6280212,1084.288574,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,none,869,0,269,1,0,0,869,0,269,1,1
872,12573.76074,14009.94141,-458.7662048,809.4384155,157.0164254,1,594,0,0,-0.2142464243,0.09936958533,4.062508476e-031,-1,240.9321619,83.91573644,2,65090.15744,40435.99959,2,diffusion,872,2,270,3,0,0,872,2,270,3,1
873,12416.76855,14007.18262,-285.1829834,563.0658569,324.8478983,1,595,1,0,-0.2142464243,0.09936958533,4.062508476e-031,-1,240.9321619,83.91573644,2,65090.15744,40435.99959,2,diffusion,872,2,270,3,0,0,872,2,270,3,1
874,12731.85938,14086.20117,-104.2481689,387.3727417,0,0,596,2,0,-0.2142464243,0.09936958533,4.062508476e-031,-1,240.9321619,83.91573644,2,65090.15744,40435.99959,2,diffusion,872,2,270,3,0,0,872,2,270,3,1
885,12543.07031,14014.07324,-525.2268066,1024.745361,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,none,885,0,271,1,0,0,885,0,271,1,1
888,12425.84961,14157.6084,-78.78430176,590.7163086,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,none,888,0,272,1,0,0,888,0,272,1,1
888,12973.17188,9636.011719,84.34710693,476.9247437,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,none,888,0,568,1,0,1,888,0,567,1,1
899,12588.96484,13958.20898,-476.7337952,939.447937,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,none,899,0,273,1,0,0,899,0,273,1,1
899,12559.54688,13982.97266,-510.046875,1114.418335,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,none,899,0,274,1,0,0,899,0,274,1,1
904,12489.2002,13829.97852,-382.6585693,857.3505249,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,none,904,0,275,1,0,0,904,0,275,1,1
908,12506.25977,14080.41016,-496.0635681,1026.254761,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,none,908,0,276,1,0,0,908,0,276,1,1
926,12375.67285,13774.35352,-662.3139648,2120.999023,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,none,926,0,277,1,0,0,926,0,277,1,1
945,12521.91016,13711.18164,-454.4286194,850.7675781,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,none,945,0,278,1,0,0,945,0,278,1,1
950,12536.29492,13990.91406,-299.0169678,611.0552368,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,none,950,0,279,1,0,0,950,0,279,1,1
965,12548.33594,14324.53906,-201.7242432,495.0874023,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,none,965,0,280,1,0,0,965,0,280,1,1
975,12546.46875,13681.85938,-612.4191895,1591.313477,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,none,975,0,281,1,0,0,975,0,281,1,1
985,12445.45898,14249.11328,-157.7218018,502.9788208,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,none,985,0,282,1,0,0,985,0,282,1,1
1001,12542.37402,14185.04102,-59.97351074,512.8963623,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,none,1001,0,283,1,0,0,1001,0,283,1,1
1003,12409.69629,13921.08301,-461.0771484,844.2017822,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,none,1003,0,284,1,0,0,1003,0,284,1,1
1005,12497.25977,14105.33984,-147.369751,534.5897827,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,none,1005,0,285,1,0,0,1005,0,285,1,1
1008,12306.1543,14101.54199,-305.8101807,705.9190674,268.091789,1,613,0,0,0.4492075459,0,0,0,268.091789,0,1,71873.20735,0,1,diffusion,1008,1,286,2,0,0,1008,1,286,2,1
1009,12533.47461,13959.41992,-558.7641602,1215.439697,0,0,614,1,0,0.4492075459,0,0,0,268.091789,0,1,71873.20735,0,1,diffusion,1008,1,286,2,0,0,1008,1,286,2,1
1016,12876.83691,14224.15137,-87.62072754,451.2719116,557.8422887,1,615,0,0,1.944925119,0,0,0,557.8422887,0,1,311188.0191,0,1,diffusion,1016,1,287,2,0,0,1016,1,287,2,1
1017,12324.92773,14143.00781,-276.1254883,724.7719727,0,0,616,1,0,1.944925119,0,0,0,557.8422887,0,1,311188.0191,0,1,diffusion,1016,1,287,2,0,0,1016,1,287,2,1
1020,12365.51563,14140.60742,-524.4061279,1605.530518,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,none,1020,0,288,1,0,0,1020,0,288,1,1
1026,12471.49414,14191.9248,-381.4047852,768.2495728,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,none,1026,0,289,1,0,0,1026,0,289,1,1
1041,12585.87988,13748.30664,-395.1374512,998.0349121,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,none,1041,0,290,1,0,0,1041,0,290,1,1
1041,12580.55859,13783.18555,-460.5688477,1442.312866,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,none,1041,0,291,1,0,0,1041,0,291,1,1
1047,12506.87109,13576.55859,-125.3804932,592.7487183,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,none,1047,0,292,1,0,0,1047,0,292,1,1
1061,12212.64551,9173.994141,-81.38244629,479.1274414,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,none,1061,0,569,1,0,1,1061,0,568,1,1
1061,12546.83105,13868.87793,-385.8869629,749.9393921,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,none,1061,0,293,1,0,0,1061,0,293,1,1
1066,12404.29102,14451.25781,-129.2290039,394.6831665,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,none,1066,0,294,1,0,0,1066,0,294,1,1
1066,12569.63867,14175.96582,-707.723877,1829.782837,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,none,1066,0,295,1,0,0,1066,0,295,1,1
1068,12445.95117,14342.26172,-72.09484863,417.8169861,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,none,1068,0,296,1,0,0,1068,0,296,1,1
1070,12456.41797,13988.23828,-714.4206543,2581.150879,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,none,1070,0,297,1,0,0,1070,0,297,1,1
1090,12567.63574,14017.71094,-47.7545166,542.9758911,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,none,1090,0,298,1,0,0,1090,0,298,1,1
1122,14781.72461,14450.14648,-194.6662598,988.1954346,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,none,1122,0,299,1,0,0,1122,0,299,1,1
1124,13288.59375,14262.05664,899.8048096,1685.484131,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,none,1124,0,300,1,0,0,1124,0,300,1,1
1136,12375.06934,14453.56055,-71.32824707,474.4284973,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,none,1136,0,301,1,0,0,1136,0,301,1,1
1146,12378.52148,13928.27148,-676.3168945,1614.304443,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,none,1146,0,302,1,0,0,1146,0,302,1,1
1151,12668.08398,14026.57129,-78.24926758,519.645752,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,none,1151,0,303,1,0,0,1151,0,303,1,1
1158,12492.44336,14508.43164,-140.7139893,411.8842163,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,none,1158,0,304,1,0,0,1158,0,304,1,1
1158,12596.63281,14956.45898,-565.1453857,1240.522339,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,none,1158,0,570,1,0,1,1158,0,569,1,1
1172,12831.95801,14116.0332,-84.12207031,573.8852539,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,none,1172,0,305,1,0,0,1172,0,305,1,1
1179,12533.6875,13690.56543,-630.0471191,1183.591553,73.31519747,1,637,0,0,-0.0006201797932,0.03490119832,0,-1,163.3746269,90.05942945,2,34801.96956,29426.85138,2,diffusion,1179,2,306,3,0,0,1179,2,306,3,1
1180,12589.63379,13643.18262,-148.6520996,515.2668457,253.4340564,1,638,1,0,-0.0006201797932,0.03490119832,0,-1,163.3746269,90.05942945,2,34801.96956,29426.85138,2,diffusion,1179,2,306,3,0,0,1179,2,306,3,1
1181,12449.57031,13895.36719,-461.2687988,868.0372925,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,none,1181,0,307,1,0,0,1181,0,307,1,1
1181,12464.24902,13863.42676,-556.3964844,1288.874878,0,0,640,2,0,-0.0006201797932,0.03490119832,0,-1,163.3746269,90.05942945,2,34801.96956,29426.85138,2,diffusion,1179,2,306,3,0,0,1179,2,306,3,1
1183,12687.40039,13973.07715,-461.473053,920.7835693,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,none,1183,0,308,1,0,0,1183,0,308,1,1
1184,12541.95215,13603.37012,-138.5106201,443.2367249,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,none,1184,0,571,1,0,1,1184,0,570,1,1
1194,12053.35938,8107.241699,-339.7402344,888.883606,172.0946939,1,643,0,0,-0.00983221632,0.03457121904,0.003036107015,-0.2018058193,154.5696743,28.67413981,5,27180.60938,8371.436186,5,diffusion,1194,5,309,6,0,0,1194,5,309,6,1
1195,12021.03516,7938.209961,-44.07470703,542.560791,57.94136678,1,644,1,0,-0.00983221632,0.03457121904,0.003036107015,-0.2018058193,154.5696743,28.67413981,5,27180.60938,8371.436186,5,diffusion,1194,5,309,6,0,0,1194,5,309,6,1
1196,12077.42969,7951.508789,-142.1729736,520.9349976,169.6575737,1,645,2,0,-0.00983221632,0.03457121904,0.003036107015,-0.2018058193,154.5696743,28.67413981,5,27180.60938,8371.436186,5,diffusion,1194,5,309,6,0,0,1194,5,309,6,1
1197,12046.52148,8133.008301,-365.7230225,966.8110352,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,none,1197,0,310,1,0,0,1197,0,310,1,1
1197,12057.50391,8119.992188,-325.7966309,848.1569824,139.0203498,1,647,3,0,-0.00983221632,0.03457121904,0.003036107015,-0.2018058193,154.5696743,28.67413981,5,27180.60938,8371.436186,5,diffusion,1194,5,309,6,0,0,1194,5,309,6,1
1198,12106.51172,8250.087891,-341.2945557,898.526062,234.1343873,1,648,4,0,-0.00983221632,0.03457121904,0.003036107015,-0.2018058193,154.5696743,28.67413981,5,27180.60938,8371.436186,5,diffusion,1194,5,309,6,0,0,1194,5,309,6,1
1198,12385.60156,13517.53418,-111.2774658,553.7700806,110.1408808,1,649,0,0,0.07581883513,0,0,0,110.1408808,0,1,12131.01362,0,1,immobile,1198,1,311,2,0,0,1198,1,311,2,1
1199,12044.00586,8024.451172,-241.741333,648.0081787,0,0,650,5,0,-0.00983221632,0.03457121904,0.003036107015,-0.2018058193,154.5696743,28.67413981,5,27180.60938,8371.436186,5,diffusion,1194,5,309,6,0,0,1194,5,309,6,1
